Resight ID,Rankings,Name,Position,Location,Organisation,Bio,Sophistication score,S Tech and data,S Pricing,S Talent development,Experience score,numberOfReferences,E Service,E Expertise,E Commerciality,E Communication,E EQ,E Strategy,E Network,E Leadership,CaseTitle1,CaseSlug1,CaseTitle2,CaseSlug2,CaseTitle3,CaseSlug3
IND02976,Private Capital,Abhijit Joshi,Founding & Managing Partner,Mumbai,Veritas Legal,"Abhijit Joshi is the founder and managing partner of Veritas Legal and maintains a top-quality private equity practice. Abhijit has built expertise in e-commerce, chemicals and pharmaceuticals, sectors where regulatory complexity intersects with commercial sophistication. 

Placed in the Top 10 for instructions, Abhijit's client relationships include some of the market's most sophisticated institutions, including KKR, Brookfield Asset Management, Kedaara Capital, Partners Group and 360 One. The quality of his client bases gives him one of the tops scores in the market against this metric. 

Abhijit has a strong reputation featuring frequently in the media and in directory rankings. 

What distinguishes Abhijit's practice is his appetite for highly complex deals, gravitating towards transactions that demand intricate structuring and deep technical expertise regardless of size.",6.6,7,5,-,9.9,6,10,10,10,10,9.6,9.6,10,10,-,-,-,-,-,-
IND00696,Private Capital,Aditya Jha,Partner,Mumbai,Trilegal,"Aditya Jha advises leading domestic and global sponsors on private equity and fund formation matters, including repeat mandates for Edelweiss, A91 Partners, IFC, ICICI and Morgan Stanley. Aditya's instruction score is above the market average, having completed a high number of deals during the research period. His portfolio also reflects experience supporting sponsors through high-value exits and secondary monetisation.

His approach is highly execution-focused, balancing investor negotiation with regulatory accuracy. He integrates automation tools, market data and blended pricing to provide greater cost predictability. Trilegal is advanced in its attitude to technology, and is experimenting with deploying leaner teams augmented by AI. Aditya receives a top score for his use of deal data and analytics in his practice. ",8.7,9,7,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND00701,Private Capital,Amit Khansaheb,Partner,Delhi,Trilegal,"Amit Khansaheb advises sponsors including TA Associates, Lightrock, Lightspeed, Faering Capital and Greater Pacific Capital across both growth capital and control investments. His practice spans healthcare, consumer, technology and renewable industries. Repeat engagements reflect client confidence.

He shapes governance and investor protections to match business maturity, keeping negotiations commercial without losing sight of risk. Amit co-ordinates institutional knowledge across his mandates, ensuring consistent execution on key terms such as indemnity structuring and regulatory touchpoints.

Directory recognition and co-lead roles on significant mandates like A91 Partners Fund III underscore Amit's strong market profile. His growing status as an adviser for sponsors operating in competitive deal environments is driving more demand for his advice.  ",8.7,9,7,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND00566,Private Capital,Anil Kasturi,Senior Partner,Delhi,AZB & Partners,"Anil Kasturi, a senior partner at AZB & Partners, has developed a broad private equity, venture capital and private credit practice. With one of the best reputations in the market, Anil is placed in the Top 10, with particularly strong recognition in legal directories.

His client relationships include Everstone Capital and Warburg Pincus, amongst other top  investment houses. His philosophy towards legal advice emphasises providing a holistic perspective beyond pure technical analysis and ensuring availability to clients. 

The firm platform at AZB provides an opportunity to service complex, high-value private equity mandates.",9.1,9,8,-,9.5,4,10,9.5,9.5,9.5,9.5,8.5,9,9.5,-,-,-,-,-,-
IND00569,Private Capital,Ashwath Rau,Senior Partner,Mumbai,AZB & Partners,"Ashwath Rau has the highest reputation in India's private capital market, receiving the most client recommendations and peer mentions of any lawyer. His blue-chip client base includes KKR, Bain, Carlyle, BlackRock and PAG.

Clients commend his strategic thinking and ability to navigate complex legal and commercial problems with clarity. Working closely with firm managing partner Zia Mody, he plays a central role in shaping AZB's growth and strategic direction.

Clients describe his approach as deliberate, combining regulatory expertise with commercial judgment on consequential transactions. He brings technical mastery to deals involving intricate structures and high-stakes negotiations.

Ashwath's ranking reflects a practice built on institutional trust and market-leading deal flow. He is viewed as a senior figure whose judgment shapes outcomes on India's most significant private capital mandates.",8.7,9,7,-,9.9,6,10,10,10,10,9.3,10,10,10,-,-,-,-,-,-
IND00060,Private Capital,Bharat Anand,Partner,Delhi,Khaitan & Co,"Bharat Anand places first in the market for practice sophistication, with top scores in technology, data-driven practice and pricing models. He employs AI for drafting and summarisation, uses bots to produce due diligence notes, and runs data analytics to support client work. His clients increasingly request these AI capabilities as adoption moves mainstream.

Bharat has good instruction scores for clients and deal volume. Clients include Lightspeed, Peak XV Partners and ChrysCapital, and he has done significant work in the  pharma and healthcare sector.

Clients gave strong scores for Bharat's strategy and leadership, important to sustaining the high-volume institutional relationships that define his practice.",10,10,9,-,9.2,4,9,9,8.5,8.5,8.5,9,9.5,10,-,-,-,-,-,-
IND00573,Private Capital,Darshika Kothari,Senior Partner,Mumbai,AZB & Partners,"Darshika Kothari's client roster includes KKR, TA Associates, Fairfax and New Mountain Capital, and approximately 70% of her work is on cross-border transactions. 

At AZB & Partners, her practice model emphasises lean teams and operational efficiency. She champions technology adoption and has helped develop a proprietary database that tracks client negotiating positions across transactions, enabling her team to mine historical deal data.

Darshika's practice combines high-value execution with one of the most data-enabled practices in the market. She has a high media profile in the private capital field and received strong client experience scores across all indicators. ",8.7,9,7,-,9.7,3,9.3,10,10,10,10,8.7,9.3,10,-,-,-,-,-,-
IND00066,Private Capital,Deepak Jodhani,Partner,Mumbai,Khaitan & Co,"Deepak Jodhani receives high scores for service, commerciality, strategy and emotional intelligence. In the past 12 months, he has acted on complex, high-value transactions, including advising Blackstone on its $366mn acquisition of Kolkata's South City Mall, one of eastern India's largest private equity real estate deals.

Sophistication indicators reflect active use of AI-driven drafting, analytics and post-deal feedback data, distinguishing his practice from traditional models.

Clients value Deepak's technical capability on significant real estate transactions.",8.9,9,8,-,7.8,1,8,10,10,8,10,8,10,8,-,-,-,-,-,-
IND00074,Private Capital,Divaspathi Singh,Partner,Mumbai,Khaitan & Co,"Divaspati Singh has built a strong market position in India-focused private capital fund formation, particularly across AIFs and GIFT City structures. His mandates include work for TPG, Edelweiss, IFC, Kotak and White Oak, reflecting trust from institutional clients who repeatedly engage him for multi-fund platforms. A standout matter is his role on Kedaara Capital's fourth fund, which closed at around $1.73bn and ranks among the largest India-focused private equity funds raised by a domestic manager.

Strong points include his navigation of regulatory frameworks, his negotiation on investor terms and a commercial approach that prioritises clarity and deal execution. He uses firm-wide data, automation tools and flexible pricing models to provide predictable, market-aligned advice.

Divaspati's combination of complex fund mandates, recurring institutional clients, leading use of technology and data, and strong qualitative feedback places him in this ranking of top private capital lawyers in India. ",9.6,10,8,-,8.5,1,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00724,Private Capital,Ganesh Rao,Partner,Mumbai,Trilegal,"Ganesh Rao is a private equity and private credit partner at Trilegal with a strong client base of leading global sponsors and firms active in the private credit space. His client list includes Ares, Blackstone, Edelweiss, Morgan Stanley, Apollo, Goldman Sachs, ICICI Venture and PAG.

His practice spans sponsor-led financings, private equity investments and structured credit, anchored by repeat work from international institutions deploying capital into India. Instruction metrics indicate both a high volume of deals and instruction on complex and high-value mandates.

The breadth of top tier institutional relationships and the consistency of Ganesh's portfolio point to a practitioner with growing influence across private equity and private credit transactions.",8.7,9,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND02949,Private Capital,Gautam Saha,Joint Managing Partner,Delhi,TT&A,"Gautam Saha's Top 10 reputation ranking stems from exceptional peer recognition, comprehensive directory acknowledgement, and extensive media profile across India's private capital market. His joint managing partner role at TT&A Advocates positions him at the intersection of private equity, venture capital and private credit, where his strategic oversight combines with technical excellence.

His instruction volume demonstrates consistent mandates from premier institutional clients. While he has acted for many leading private capital investors over the years, in the 12-month period analysed, Gautam's client list was more limited. It included Setu AIF Trust, IFC and DFC. Gautam is known for the high-value, technically complex nature of his internationally-focused practice spanning M&A and structured financing.

Gautam's practice stands out for a strong client relationship focus. His pragmatic negotiation skills, understanding of client objectives and strategic thinking distinguish his approach.",5.9,6,6,-,9.6,4,10,9,10,10,8.5,8,10,10,-,-,-,-,-,-
IND01232,Private Capital,Gunjan Shah,Partner,Mumbai,Shardul Amarchand Mangaldas & Co.,"Gunjan Shah's acts for leading investors including ChrysCapital, TPG, Bain Capital Credit, Apollo Global Management, CVC Capital Partners, Think Investments and Alphawave. Her work for ChrysCapital, one of India's largest domestic investors, demonstrates the trust placed in her by home-grown institutional capital.

Considered a senior and leading practitioner in the private equity space, Gunjan had a lower profile in 12 month period of the research than usual. She advises on both public and private deals, specialising in structured products that go beyond straight equity, including debt-like and semi-equity instruments. Her practice encompasses minority investments, buyouts and investments in stressed assets.

Gunjan's ability to innovate with new financial products positions her as a creative problem-solver for funds seeking sophisticated structuring. Crucially, she combines technical mastery of complex capital structures with knowledge of how to deploy these tools to achieve commercial objectives in India's dynamic private capital market.",8.2,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND00092,Private Capital,Haigreve Khaitan,Partner,Mumbai,Khaitan & Co,"Industry leader and managing partner of Khaitan & Co., Haigreve Khaitan, is one of the most active practising managing partners in the Indian market. His client book includes high-value, globally recognised firms such as EQT, Blackstone, TPG, Temasek and Global Founders Capital, for whom he works on big ticket deals.

Renowned across the market for his law firm leadership and strategy as well as legal practice, Haigreve receives a strong reputation score from peers, clients, directories and in the media. The firm is also unusual in that it acts for insurers in the private capital space.

Haigreve has implemented a technology and AI tech-first mentality across the firm. It has implemented data repositories and ""What's Market"" reports to deliver additional insights and value to clients. 

Haigreve's placement in the RISE 50 demonstrates a strong and active practice and a sophisticated approach to delivering private capital and strategic advice to high-profile private equity players.",9.6,10,8,-,10,5,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00729,Private Capital,Harsh Maggon,Partner,Mumbai,Trilegal,"Harsh Maggon, partner at Trilegal, is one of RISE's Top 10 private capital practitioners in India. His instruction metrics place him among the market's most active lawyers supported by a marquee client roster that includes KKR, Radiant, GIC, Brookfield, Carlyle, Goldman Sachs and Premji Invest. He is frequently cited by peers as a top-tier adviser, with his standing reinforced by consistent recognition across the market and a high media profile, despite no significant directory profile in the private capital space. 

Over the past year he has been particularly active in the healthcare space, advising institutional investors deploying significant capital into India's growing healthcare sector.

Within Trilegal, Harsh is regarded as a practitioner whose legal acumen, sector insight and understanding of institutional investor priorities enable smooth execution in India's complex regulatory environment.",8.7,9,7,-,9.4,4,9.5,9.5,9,9.5,9,8.5,9,9.5,-,-,-,-,-,-
IND00458,Private Capital,Iqbal Khan,Partner,Mumbai,Cyril Amarchand Mangaldas,"Iqbal Khan has built a strong practice on deep relationships with leading international firms including TPG, Bain and Advent. He has played a leading role on a substantial proportion of TPG's work in India and he receives repeat mandates from sophisticated global investors. 

Iqbal's instructions score reflects a high aggregate deal value with a lower number of deals, highlighting his complex, big-ticket work for investment houses.

Earlier this year, Iqbal joined Cyril Amarchand Mangaldas, bringing with him a team of around 20 lawyers. Iqbal places in the Top 25 private capital lawyers for reputation, receiving a high number of peer mentions, directory recognitions and a very high media profile. 

Clients value Iqbal's interpersonal skills, with communication, EQ and leadership given top scores alongside his strategic thinking. Iqbal's practice is also distinguished by his breadth of sectoral expertise, working across multiple industries.",8.2,8,8,-,9.2,2,9,9,10,10,10,9,10,10,-,-,-,-,-,-
IND00463,Private Capital,Jay Gandhi,Partner,Mumbai,Shardul Amarchand Mangaldas & Co.,"Jay Gandhi is a private equity partner at Shardul Amarchand Mangaldas & Co. His market presence is anchored by strong media visibility, positioning him among the more publicly recognised practitioners at the firm's private equity group. 

Jay's transaction record spans PE-backed ventures in technology, automotive, and energy sectors. Clients include Brookfield, Warburg Pincus, and BlackRock. He has acted on a high total value of deals during the 12 months analysed. He is frequently chosen for transactions that require navigating India's regulatory environment, and complex governance and structuring requirements.

Jay receives top client scores, but from a limited number of clients during the research period, bringing down his overall score in this indicator.",8.2,8,8,-,8.5,1,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00736,Private Capital,Kannan Rahul,Partner,Mumbai,Trilegal,"Kannan Rahul's background includes significant experience on cross-border investments and strategic transactions, complemented by roles outside traditional private practice that have strengthened his commercial perspective. This broad experience informs his approach to structuring and negotiation, enabling him to anticipate investor priorities and align legal execution with commercial objectives.

He has established himself as one of the market's leading private credit lawyers, advising a client base that includes Ares Management, Brookfield, Blackstone and Goldman Sachs. His mix of technical capability, lender-side insight and commercial acumen has positioned him as a trusted adviser to major global sponsors and credit platforms deploying capital into India. 

Kannan also makes use of the sophisticated data-driven tools developed by the firm to strengthen client advice and insights.",8.7,9,7,-,9.2,2,10,9,10,10,10,9,10,9,-,-,-,-,-,-
IND00106,Private Capital,Kartick Maheshwari,Partner,Mumbai,Khaitan & Co,"Kartick Maheshwari's instruction metrics demonstrate good deal activity with deal value positioning him at the higher end of the market. His client relationships include Cerberus, TPG and its subsidiaries, Kedaara Capital, and Bain Capital. He is focused predominantly on cross-border transactions in technology, life sciences, healthcare, and IT services sectors, alongside special situations work. 

His client experience reflects near-perfect ratings, with clients awarding perfect scores for expertise, service, commerciality, communication, emotional intelligence, network and leadership. However, the overall score for this indicator is lower because of relatively few reviews received during the research period.

His philosophy centres on finding commercial middle ground rather than adversarial positioning, being available for clients and running an efficient practice. His high sophistication of practice score draws on use of the firm's more advanced tech tools which include the ability to automate client reporting and insights. ",8.9,9,8,-,8.3,1,10,10,10,10,10,8,10,10,-,-,-,-,-,-
IND00477,Private Capital,Manish Gupta,Partner,Delhi,Shardul Amarchand Mangaldas & Co.,"Manish Gupta advises prominent growth and venture capital investors, with repeat mandates from Lightspeed, General Catalyst, Elevation and 3one4. His work includes significant secondary and primary investments in consumer technology and healthcare. His deal record shows experience executing across multi-party cap tables where stakeholder alignment and protection of scaling founders are central.

Consistent engagement from global funds indicates trust in his handling of negotiations and in his ability to move transactions to closing in compressed timelines. His approach balances risk management with commercial outcomes, reflecting confidence from sophisticated sponsors operating in India's growth-stage market. 

Manish's client and work portfolio is raising his visibility in the market as activity in the consumer technology industry continues to increase.",8.2,8,8,-,8.8,2,10,10,9,9,9,7,10,9,-,-,-,-,-,-
IND01737,Private Capital,Minhaz Lokhandwala,Partner,Mumbai,IndusLaw,"Minhaz Lokhandwala is a partner at CMS IndusLaw with a practice focused on private equity and venture capital. His client portfolio includes relationships with growth investors such as General Catalyst and Elevation Capital.

Activity within his practice is driven by technology and consumer-focused deal flow, including cross-border structures involving Singapore, the US and Cyprus. He has longstanding relationships with domestic and international managers, supported by consistent delivery in fast-moving early-stage transactions.

He incorporates technology-enabled processes to streamline diligence and documentation, ensuring efficient execution for VC funds operating at high volume and on short timelines.",6.5,7,7,-,9.6,3,9.3,9.3,10,10,9.3,9.3,9.3,9.3,-,-,-,-,-,-
IND00580,Private Capital,Nandish Vyas,Senior Partner,Mumbai,AZB & Partners,"Nandish Vyas's practice has evolved with a growing focus on private credit, which now represents around 10-20% of his work. This shift is driven by demand from leading institutional investors, including Goldman Sachs, KKR, TPG, Lighthouse and Bain.

He is recognised by peers for both his deal volume and his consistency across complex, time-sensitive transactions. This combination of credibility and clarity in communication has made him a preferred adviser to repeat sponsors.

Supported by strong institutional relationships and a reputation for reliable delivery, Nandish is well placed to capture opportunities across emerging areas within private capital. His practice continues to expand in step with investor needs, reflecting a track record built on adaptability, trust and sustained performance.",8.7,9,7,-,9.8,4,9.5,10,10,10,9.5,9.5,9.5,9.5,-,-,-,-,-,-
IND00582,Private Capital,Nanditha Gopal,Senior Partner,Bengaluru,AZB & Partners,"Nanditha Gopal's practice at AZB & Partners includes a mixture of private equity and venture capital clients. Her instruction metrics demonstrate steady deal activity, but her real strength lies in the calibre of her clients, which split roughly 70/30 between international and domestic firms, including Peak XV, Tiger Global and Vitruvian Partners. 

Nanditha is well recognised across directories and in the media, while clients particularly value her communication skills and emotional intelligence. Her data fluency is also strong, supported by AZB & Partners' recent adoption of AI platform Harvey, which is helping accelerate research and diligence, as well as the previously laborious process of collecting client-specific deal data. ",8,8,7,-,8.8,2,9,9,9,10,10,9,8,8,-,-,-,-,-,-
IND00130,Private Capital,Nidhi Killawala,Partner,Delhi,Khaitan & Co,"A partner at Khaitan & Co., Nidhi Killawala has a practice that caters to both private equity and venture capital clients, though with a strong tilt to the latter. Observing how traditional PE players have moved into VC territory as market dynamics shift, she has positioned herself to guide clients through this blurred landscape. 

Nidhi's instruction metric is built on entrenched, long-term relationships with leading growth capital investors, including Peak XV Partners, ChrysCapital, Lightspeed Venture Partners, General Catalyst, Z47Partners and SoftBank Vision Fund. She has worked on a good number of transactions over the research period, mainly on mid-ticket deal sizes.

Most notably, Nidhi has handled the majority of SoftBank Vision Fund's work in India since 2019, demonstrating the depth of its trust in her, and the consistency of her counsel. 

Her practice reflects the reality that India's growth capital market defies simple categorisation, requiring advisers who understand both venture-style investments and traditional PE structuring. Clients return to Nidhi because she combines technical excellence with the commercial understanding that comes from years working with leading global funds.",9.6,10,8,-,8.8,2,9,10,9,9,9,9,9,9,-,-,-,-,-,-
IND00132,Private Capital,Nikhil Narayanan,Partner,Delhi,Khaitan & Co,"Nikhil's instruction performance demonstrates good deal volume and deal value, translating into relationships with clients including Cerberus Capital, Silver Point Capital, and national sovereign wealth funds around the Gulf, where he focuses on private credit alongside strategic work at Khaitan & Co. 

What distinguishes Nikhil is his combination of technical thought leadership, substantial time devoted to training and mentoring young lawyers, and an approach that integrates commercial and legal perspectives. His focus on maintaining visibility throughout transactions and presenting information in client-preferred formats has built client confidence.

Nikhil is recognised in directories for his broad M&A practice, but not specifically for private equity. And while recommended by peers, he did not have a significant media profile on private capital topics in the past 12 months, giving him a lower than average reputation score. ",9.6,10,8,-,9.6,5,10,9.6,9.2,9.2,9.2,9.6,10,9.2,-,-,-,-,-,-
IND00760,Private Capital,Nishant Parikh,Partner,Mumbai,Trilegal,"Nishant Parikh operates one of the strongest private credit practices in the Indian market, and achieves strong sophistication and instruction scores. He advises leading global capital providers including Blackstone, Carlyle, BlackRock and British International Investment which positions him at the centre of large-scale credit deployments in India. His work often involves complex capital stacks and multi-lender scenarios that require strong stakeholder management and precise risk allocation.

His practice also benefits from the firm's internal coordination of transaction knowledge and tracking of live market terms, helping institutional clients maintain consistency across portfolios.

Nishant's overall ranking reflects the strength of his current mandates and the trust placed in him for strategically important credit transactions.",8.7,9,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND02476,Private Capital,Nishchal Joshipura,Leader,Mumbai,Nishith Desai Associates,"Nishchal Joshipura is a private equity and venture capital partner at Nishith Desai Associates in Mumbai. His practice offers valuable breadth in a market where boundaries between deal types and practice areas are increasingly hazy. 

Recent clients include GIC and WestBridge Capital, while Nishchal also has longstanding relationships with TPG and Temasek, and with VCs investing in unicorns. His instructions score reflects a relatively low transaction volume, but each deal represents significant value for an important institutional client.

The firm's sophisticated technology and knowledge systems support cross-border execution and process discipline in a practice that emphasises precise, transaction-focused advice for institutional clients.",8.2,8,8,-,8.5,1,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00356,Private Capital,Nivedita Rao,Senior Partner,Bengaluru,Cyril Amarchand Mangaldas,"Nivedita Rao has a strong client base and acted on recent mandates for KKR and Deccan Value Investors. These relationships reflect the confidence that sophisticated clients place in her capacity to navigate complex private equity deals and deliver clear, commercially grounded advice.

Nivedita was recommended by peers, and has a good media profile, but receives less recognition for private capital work in traditional directories. In these, she is more likely to be featured for her broader corporate and M&A practice.  

Nivedita's approach is shaped by three core priorities: aligning with the commercial objectives of her clients, interpreting and responding to India's evolving regulatory regime, and engaging effectively with regulators and key stakeholders to support successful outcomes. She receives top scores from clients across almost every indicator, although she received fewer client reviews than some of her higher rated peers, bringing down her overall experience score. ",8.2,8,8,-,9.8,3,10,9.3,10,10,10,9.3,10,9.3,-,-,-,-,-,-
IND00765,Private Capital,Pranav Atit,Partner,Mumbai,Trilegal,"Pranav Atit's ranking puts him in the top 10 in the market for the sophistication of his practice. He is a strong user of Trilegal's AI and other tech tools and structured knowledge systems in his client work. 

His instruction metrics show strong transaction value, with mandates from clients such as Carlyle, Goldman Sachs, Apis Partners, BPEP India, Everstone and NIIF. He receives instructions from leading institutional sponsors on complex buy-side matters.

His reputation metrics show a lower market profile than many peers in the top 50 list. However, the consistency and profile of the transactions he handles point to a steadily increasing presence acting for private equity sponsors, underpinned by analytical discipline and efficient deal delivery.

Overall, Pranav's practice combines a data-driven approach with substantial transaction value. Clients particularly commended his service, emotional intelligence and leadership skills.  ",9.4,10,7,-,9,2,9,10,10,9,10,8,9,10,-,-,-,-,-,-
IND00164,Private Capital,Rabindra Jhunjhunwala,Partner,Mumbai,Khaitan & Co,"Rabindra Jhunjhunwala's client experience scores place him first in the market, anchored by exceptional ratings from a large number of clients, including perfect scores for service and emotional intelligence. This reflects a strong relationship-driven built on practical advice, responsiveness and billing transparency. He has recently acted for EQT, General Atlantic, Apax and Nordic Capital. 

His practice focuses predominantly on cross-border work, collaborating extensively with German and international firms across healthcare, industrials, financial services, infrastructure and global capability centres. 

Rabindra is primarily known by peers and in directories for his broader corporate and M&A practice, but is also included in this private capital ranking for the significant work he handles for PE clients.",9.6,10,8,-,9.9,9,9.6,10,9.8,9.8,10,9.8,9.8,9.8,-,-,-,-,-,-
IND00508,Private Capital,Raghubir Menon,"Partner & Regional Head of M&A, Private Equity, and General Corporate",Mumbai,Shardul Amarchand Mangaldas & Co.,"Raghubir Menon's reputation as one of India's finest dealmakers is supported by client and peer recommendations and a strong profile in legal directories. He is known as a strategic leader, praised for guiding strong teams through complex mandates. 

His practice attracts institutional clients who demand both technical excellence and commercial acumen. Raghubir's reputation stems not from volume but from the complexity and significance of his transactions.

Ranked 2nd on the 'Instructions' score, Raghubir's standing comes from his premier client base, which includes KKR, GIC, Blackstone and General Atlantic. His clients rate their experience of working with him as high across the eight indicators, with perfect scores for expertise, commerciality, network and leadership. xpertise, network and leadership.  ",8.2,8,8,-,9.8,5,10,9.6,10,9.6,9.6,10,9.2,10,-,-,-,-,-,-
IND00369,Private Capital,Ravindra Bandhakavi,Senior Partner,Delhi,Cyril Amarchand Mangaldas,"Ravindra Bandhakavi, senior partner at Cyril  Amarchand Mangaldas, runs a private equity practice out of Delhi. His reputation metrics show excellent directory recognition and a strong media profile.
 
His deal volume score is higher than the market average, and he has handled a number of high value deals in the time period. Ravindra has cultivated relationships with institutional investors including ADIA, Goldman Sachs, West Bridge, BII and Multiples, with concentrated work for sovereign wealth funds, pension funds and multilateral organisations across infrastructure, financial services and healthcare sectors.

Ravindra maintains a high volume of work through responsive, practical advice combined with a willingness to connect clients with specialist counsel when transactions demand different expertise.",7.5,7,8,-,9.3,2,10,10,10,9,10,10,10,9,-,-,-,-,-,-
IND00370,Private Capital,Reeba Chacko,Partner & Head of Corporate,Bengaluru,Cyril Amarchand Mangaldas,"Clients highly rate Reeba Chacko's expertise, service, communication, strategy and leadership, making her one of the best known and respected private capital practitioners in the Indian market. Her client base includes KKR, Blackstone, Bain, Temasek, CPPIB and Peak XV. Her ability to lead transactions involving layered commercial interests, regulatory navigation and large capital commitments was showcased on the Alpha Wave Ventures' acquisition and development financing in Mumbai.

Reeba brings a strong strategic lens to deal structuring, particularly in the technology, financial services and real estate sectors. Reeba's approach to deal-making includes her ability to anticipate governance tensions, align investor protections early, and maintain constructive negotiation dynamics. 

Reeba's ranking reflects a practice that blends sophisticated cross border execution with board level advisory strength. She is viewed as a senior figure who shapes outcomes in the most sensitive private capital mandates.",8.2,8,8,-,8.1,1,10,10,10,10,8,8,10,10,-,-,-,-,-,-
IND00594,Private Capital,Roxanne Anderson,Senior Partner,Mumbai,AZB & Partners,"With a practice spanning the three specialisms this ranking covers, Roxanne Anderson, a senior partner at AZB & Partners, is a trusted adviser to major global private capital sponsors, including various KKR subsidiaries. Her experience includes acting for investors and multinational corporations on high-value cross-border acquisitions and private capital transactions in regulated sectors, such as supporting KKR on a private credit investment in healthcare.

Roxanne's practice reflects an ability to manage complex diligence and regulatory interfaces where global approval pathways, legacy liabilities and capital structuring require precision. She has a solid reputation across the market, receiving the average number of peer recommendations despite lower profile in directory rankings. 

Her work on cross-border mandates where sophisticated sponsors expect alignment of legal, commercial and regulatory demands is driving growing visibility for Roxanne in the market. She receives high ratings from clients across indicators, but a lower number of reviews were received during the research period, bringing down her total experience score. ",8.7,9,7,-,8.5,1,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00378,Private Capital,S. Harish,Partner,Bengaluru,Cyril Amarchand Mangaldas,"S. Harish is a partner at Cyril Amarchand Mangaldas who splits his practice between private equity and venture capital work. His client list demonstrates a slight tilt towards smaller start-ups and venture capital clients, but he has represented institutional investors such as Temasek and AlphaWave on various high-value deals.

S. Harish's reputation score is largely based on his engagement with the media, in which he is significantly above the market average. He also receives coverage across external directories and was recommended by peers.",8.2,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IND00782,Private Capital,Sai Krishna Bharathan,Partner,Mumbai,Trilegal,"Sai Krishna Bharathan's instruction metrics reflect high deal volume across private capital and real estate-linked investments, with key clients including GIC Singapore, ADIA, Morgan Stanley Real Estate, CPPIB, Actis and RMZ Corp. 

Previously at AZB & Partners, he advises sovereign wealth funds and institutional investors on a wide range of transactions, from large-scale property acquisitions to corporate investments and platform-level deals. His reputation is reinforced by directory recognition and consistent client feedback highlighting his ability to manage technically challenging mandates.

Sai Krishna combines expertise across real estate assets, investment platforms and fund structures. Known for technical proficiency and sector insight, Sai supports institutional investors deploying capital across both property markets and adjacent private capital opportunities.",8.7,9,7,-,8.3,1,10,10,8,10,10,10,10,10,-,-,-,-,-,-
IND02506,Private Capital,Sharda Balaji,Founder,Bengaluru,NovoJuris,"As well as managing NovoJuris, the firm she founded in 2008, Sharda Balaji is a venture capital lawyer who deals predominantly with high-profile start-ups and unicorns in the technology sector. Her strong client list has propelled her into the top 50 this year.

Sharda's reputation score draws on a high media profile. Her work is frequently reported and she has written on topics including emerging trends in AI law and business.

Although she scores highly on all experience indicators, her lower overall score includes a lower number of client ratings received during the research period than some peers.",6.8,7,5,-,10,3,10,10,10,10,10,10,10,10,-,-,-,-,-,-
IND00391,Private Capital,Shishir Jose Vayttaden,Partner,Mumbai,Khaitan & Co,"Shishir Jose Vayttaden is one of Khaitan & Co.'s leading private equity practitioners, having joined from Cyril Amarchand Mangaldas in 2024. His reputation is anchored in strong peer recognition, with fellow practitioners frequently citing his judgement and execution strength. His key client relationships include Blackstone, Warburg Pincus and Multiples, who value the continuity and quality of his counsel on major transactions.

Institutional investors commend his ability to manage complex, large-scale mandates with consistency and precision, reflected in a sophistication score in the top half of the market. Their sustained confidence in his technical execution and strategic judgement supports long-term relationships and reinforces his position as a trusted adviser within India's private capital ecosystem.",9.6,10,8,-,9.8,4,10,9,10,10,9.5,9.3,9.8,9.8,-,-,-,-,-,-
IND01585,Private Capital,Shuva Mandal,Chairman and Managing Partner,Mumbai,Anagram Partners,"Shuva Mandal's instruction metrics are anchored in high-value mandates for prominent private equity investors such as CVC, Goldman Sachs and Valiant Capital. His client mix reflects continued engagement from both Indian and international funds, signalling trust in his judgment on significant deployment decisions. 

Shuva founded Anagram Partners in 2021, and working within a smaller firm and team, handled a lower total value and volume of work in our research over the past 12 months than peers at the largest five firms. 

What distinguishes him within this group is his depth in governance and longer-term strategic input on buyouts, supported by his experience as group general counsel at Tata and reinforced by longstanding institutional relationships across varied transaction types. 

Shuva was also an early mover in adopting AI. The firm has developed AI-tools and workflows to support their transactional work, positioning them alongside or ahead of larger law firms on this metric of practice sophistication. ",7.1,8,4,-,9.1,2,9,10,10,10,9,10,8,10,-,-,-,-,-,-
